###globalBeforeEachFailed false
2026-02-12 16:09:38.592	INFO	utils/dataUtils.ts:8	DataUtils	Generated name 
###globalBeforeEachFailed false
2026-02-12 16:09:55.623	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: getByRole('link', { name: 'Settings' })
2026-02-12 16:09:55.745	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: getByRole('link', { name: 'Settings' })
2026-02-12 16:09:55.749	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: getByText('Operators')
2026-02-12 16:09:56.474	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: getByText('Operators')
2026-02-12 16:09:56.476	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: locator('text=ADD OPERATOR')
2026-02-12 16:09:56.647	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: locator('text=ADD OPERATOR')
2026-02-12 16:09:56.651	INFO	utils/browser-utils.ts:127	BrowserUtils	Filling input field: locator('mat-form-field input[type="text"]').first() with text: "a-tV8BI"
2026-02-12 16:09:56.778	INFO	utils/browser-utils.ts:134	BrowserUtils	Input field: locator('mat-form-field input[type="text"]').first() filled with text: "a-tV8BI"
2026-02-12 16:09:56.781	INFO	utils/browser-utils.ts:127	BrowserUtils	Filling input field: locator('input[type="password"]').first() with text: "On!1Zdy1EYcT6jkS2m8"
2026-02-12 16:09:56.903	INFO	utils/browser-utils.ts:134	BrowserUtils	Input field: locator('input[type="password"]').first() filled with text: "On!1Zdy1EYcT6jkS2m8"
2026-02-12 16:09:56.904	INFO	utils/browser-utils.ts:127	BrowserUtils	Filling input field: locator('input[type="password"]').nth(1) with text: "On!1Zdy1EYcT6jkS2m8"
2026-02-12 16:09:56.952	INFO	utils/browser-utils.ts:134	BrowserUtils	Input field: locator('input[type="password"]').nth(1) filled with text: "On!1Zdy1EYcT6jkS2m8"
2026-02-12 16:09:56.957	INFO	utils/browser-utils.ts:127	BrowserUtils	Filling input field: locator('input[type="text"]').nth(1) with text: "-crepusculum tepesco tredecim"
2026-02-12 16:09:57.031	INFO	utils/browser-utils.ts:134	BrowserUtils	Input field: locator('input[type="text"]').nth(1) filled with text: "-crepusculum tepesco tredecim"
2026-02-12 16:09:57.035	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: locator('div.mat-mdc-select-value').nth(1)
2026-02-12 16:09:57.269	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: locator('div.mat-mdc-select-value').nth(1)
2026-02-12 16:09:57.271	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: locator('.mdc-list-item__primary-text').filter({ hasText: 'Administrator' })
2026-02-12 16:09:57.488	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: locator('.mdc-list-item__primary-text').filter({ hasText: 'Administrator' })
2026-02-12 16:09:57.491	INFO	utils/browser-utils.ts:262	BrowserUtils	Unchecking checkbox: getByRole('checkbox', { name: 'Enable Two-Factor Authentication' })
2026-02-12 16:09:57.655	INFO	utils/browser-utils.ts:286	BrowserUtils	Checkbox: getByRole('checkbox', { name: 'Enable Two-Factor Authentication' }) is now unchecked.
2026-02-12 16:09:57.657	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: getByText('ADD', { exact: true })
